SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Condo/Co-op,1000 3rd St #404,San Francisco,CA,94158,1590000,2,2.0,,1119,,2018,,1421,,,,,http://www.redfin.com/CA/San-Francisco/1000-3rd-St-94158/unit-404/home/146022698,,,N,Y,37.7752125,-122.3902276
PAST SALE,August-24-2017,Condo/Co-op,718 Long Bridge St #303,San Francisco,CA,94158,1485000,2,2.0,Mission Bay,1290,,2016,631,1151,937,Sold,,,http://www.redfin.com/CA/San-Francisco/718-Long-Bridge-St-94158/unit-303/home/103689211,San Francisco MLS,460202,N,Y,37.7713076,-122.3944739
PAST SALE,June-20-2018,Condo/Co-op,1000 3rd St #1503,San Francisco,CA,94158,1975000,2,2.0,Mission Bay,1124,,,331,1757,797,Sold,,,http://www.redfin.com/CA/San-Francisco/1000-3rd-St-94158/unit-1503/home/113719516,San Francisco MLS,456835,N,Y,37.7752125,-122.3902276
PAST SALE,December-31-2018,Condo/Co-op,260 King St #479,San Francisco,CA,94107,1135000,2,2.0,Mission Bay,996,,2004,137,1140,815,Sold,,,http://www.redfin.com/CA/San-Francisco/260-King-St-94107/unit-479/home/146455541,San Francisco MLS,478734,N,Y,37.7773531,-122.3933597
PAST SALE,January-3-2018,Condo/Co-op,235 Berry St #417,San Francisco,CA,94158,1100000,2,2.0,Mission Bay,1070,,2007,499,1028,613,Sold,,,http://www.redfin.com/CA/San-Francisco/235-Berry-St-94158/unit-417/home/12402238,San Francisco MLS,461464,N,Y,37.774703,-122.3940893
PAST SALE,February-7-2019,Condo/Co-op,260 King St #651,San Francisco,CA,94107,1170000,2,2.0,Mission Bay,1073,,2004,99,1090,870,Sold,,,http://www.redfin.com/CA/San-Francisco/260-King-St-94107/unit-651/home/12331127,San Francisco MLS,480024,N,Y,37.7776422,-122.3934181
PAST SALE,February-14-2019,Condo/Co-op,750 2nd St #501,San Francisco,CA,94107,1895000,2,2.5,South Beach,1591,,,92,1191,871,Sold,,,http://www.redfin.com/CA/San-Francisco/750-2nd-St-94107/unit-501/home/45115274,San Francisco MLS,480251,N,Y,37.7800057,-122.3902709
PAST SALE,March-6-2018,Condo/Co-op,338 Spear St Unit 35E,San Francisco,CA,94105,2245000,2,2.0,South Beach,1340,,2009,437,1675,954,Sold,,,http://www.redfin.com/CA/San-Francisco/338-Spear-St-94105/unit-35E/home/21966662,San Francisco MLS,467954,N,Y,37.789557,-122.390595
PAST SALE,August-13-2018,Condo/Co-op,338 Spear St Unit 18E,San Francisco,CA,94105,1543750,2,2.0,South Beach,1181,,2009,277,1307,946,Sold,,,http://www.redfin.com/CA/San-Francisco/338-Spear-St-94105/unit-18E/home/23454938,San Francisco MLS,467574,N,Y,37.789557,-122.390595
PAST SALE,July-3-2017,Condo/Co-op,400 Beale St #1601,San Francisco,CA,94105,1320000,2,2.0,South Beach,1223,,2001,683,1079,831,Sold,,,http://www.redfin.com/CA/San-Francisco/400-Beale-St-94105/unit-1601/home/12399582,San Francisco MLS,459070,N,Y,37.7869049,-122.3909202
PAST SALE,October-19-2017,Condo/Co-op,400 Beale St #1606,San Francisco,CA,94105,1129000,2,1.5,South Beach,1215,,2001,575,929,831,Sold,,,http://www.redfin.com/CA/San-Francisco/400-Beale-St-94105/unit-1606/home/12399559,San Francisco MLS,460829,N,Y,37.7869049,-122.3909202
PAST SALE,June-13-2018,Condo/Co-op,301 Bryant St #603,San Francisco,CA,94107,1748000,2,2.0,South Beach,1384,,1998,338,1263,863,Sold,,,http://www.redfin.com/CA/San-Francisco/301-Bryant-St-94107/unit-603/home/2031848,San Francisco MLS,470713,N,Y,37.7845118,-122.3914266
PAST SALE,October-5-2017,Condo/Co-op,50 Lansing St #510,San Francisco,CA,94105,1140000,2,2.0,South Beach,1089,,2006,589,1047,780,Sold,,,http://www.redfin.com/CA/San-Francisco/50-Lansing-St-94105/unit-510/home/12243456,San Francisco MLS,460390,N,Y,37.7861476,-122.3942911
PAST SALE,June-29-2018,Condo/Co-op,338 Spear St Unit 29A,San Francisco,CA,94105,1600000,2,2.0,South Beach,,,,322,,948,Sold,,,http://www.redfin.com/CA/San-Francisco/338-Spear-St-94105/unit-29A/home/22898538,San Francisco MLS,470464,N,Y,37.789557,-122.390595
PAST SALE,January-10-2018,Condo/Co-op,200 Brannan St #408,San Francisco,CA,94107,1450000,2,2.0,South Beach,1520,,2004,492,954,717,Sold,,,http://www.redfin.com/CA/San-Francisco/200-Brannan-St-94107/unit-408/home/1160817,San Francisco MLS,463807,N,Y,37.7836002,-122.3907074
PAST SALE,August-6-2018,Condo/Co-op,200 Brannan St #143,San Francisco,CA,94107,1750000,2,2.0,South Beach,1620,,2004,284,1080,766,Sold,,,http://www.redfin.com/CA/San-Francisco/200-Brannan-St-94107/unit-143/home/1047995,San Francisco MLS,472410,N,Y,37.7836002,-122.3907074
PAST SALE,August-23-2018,Condo/Co-op,403 Main St Unit 720N,San Francisco,CA,94105,1440000,2,2.0,South Beach,1083,,1997,267,1330,580,Sold,,,http://www.redfin.com/CA/San-Francisco/403-Main-St-94105/unit-720N/home/725053,San Francisco MLS,474910,N,Y,37.7880767,-122.3896032
PAST SALE,August-9-2018,Condo/Co-op,401 Harrison Unit 22B,San Francisco,CA,94105,1761000,2,2.0,South Beach,1311,,2014,281,1343,1248,Sold,,,http://www.redfin.com/CA/San-Francisco/401-Harrison-St-94105/unit-22B/home/144064219,San Francisco MLS,464761,N,Y,37.7863747,-122.3919931
PAST SALE,August-15-2018,Condo/Co-op,201 Folsom St Unit 26B,San Francisco,CA,94105,1800000,2,2.0,South Beach,1187,,2018,275,1516,1110,Sold,,,http://www.redfin.com/CA/San-Francisco/201-Folsom-St-94105/unit-26B/home/144064137,San Francisco MLS,468156,N,Y,37.7886997,-122.39226
PAST SALE,April-3-2018,Condo/Co-op,401 Harrison St Unit 24B,San Francisco,CA,94105,1725000,2,2.0,South Beach,1311,,2014,409,1316,1259,Sold,,,http://www.redfin.com/CA/San-Francisco/401-Harrison-St-94105/unit-24B/home/110015924,San Francisco MLS,465416,N,Y,37.7863747,-122.3919931
PAST SALE,April-12-2018,Condo/Co-op,201 Harrison St #803,San Francisco,CA,94105,1001000,2,2.0,South Beach,1030,,1991,400,972,716,Sold,,,http://www.redfin.com/CA/San-Francisco/201-Harrison-St-94105/unit-803/home/1157592,San Francisco MLS,467830,N,Y,37.7875875,-122.3904715
PAST SALE,February-14-2019,Condo/Co-op,201 Harrison St #227,San Francisco,CA,94105,880000,2,2.0,South Beach,1105,,1991,92,796,650,Sold,,,http://www.redfin.com/CA/San-Francisco/201-Harrison-St-94105/unit-227/home/1985880,San Francisco MLS,481270,N,Y,37.7875875,-122.3904715
PAST SALE,March-14-2019,Condo/Co-op,401 Harrison St Unit 36C,San Francisco,CA,94105,2360000,2,2.0,South Beach,1334,,2015,64,1769,1248,Sold,,,http://www.redfin.com/CA/San-Francisco/401-Harrison-St-94105/unit-36C/home/144064297,San Francisco MLS,478277,N,Y,37.7863747,-122.3919931
PAST SALE,March-20-2019,Condo/Co-op,415 Bryant,San Francisco,CA,94107,1125000,2,1.5,South Beach,1076,,2002,58,1046,421,Sold,,,http://www.redfin.com/CA/San-Francisco/415-Bryant-St-94107/unit-1/home/12397904,San Francisco MLS,480637,N,Y,37.7825668,-122.3938633
PAST SALE,February-5-2019,Condo/Co-op,3235 Gough St #206,San Francisco,CA,94123,909000,2,1.0,Marina,878,,1927,101,1035,441,Sold,,,http://www.redfin.com/CA/San-Francisco/3235-Gough-St-94123/unit-206/home/40431683,San Francisco MLS,478120,N,Y,37.803246,-122.4286309
PAST SALE,April-12-2019,Condo/Co-op,401 Harrison Ph 45A,San Francisco,CA,94105,3150000,2,2.0,South Beach,1648,,2014,35,1911,1318,Sold,,,http://www.redfin.com/CA/San-Francisco/401-Harrison-St-94105/unit-45A/home/144064337,San Francisco MLS,468324,N,Y,37.7863747,-122.3919931
PAST SALE,April-12-2019,Condo/Co-op,401 Harrison St Unit 27D,San Francisco,CA,94105,2400000,2,2.0,South Beach,1297,,2014,35,1850,1236,Sold,,,http://www.redfin.com/CA/San-Francisco/401-Harrison-St-94105/unit-27D/home/144064250,San Francisco MLS,481719,N,Y,37.7863747,-122.3919931
PAST SALE,April-11-2019,Condo/Co-op,401 Harrison Unit 23B,San Francisco,CA,94105,1775000,2,2.0,South Beach,1311,,2014,36,1354,1299,Sold,,,http://www.redfin.com/CA/San-Francisco/401-Harrison-St-94105/unit-23B/home/144064226,San Francisco MLS,480107,N,Y,37.7863747,-122.3919931
PAST SALE,May-3-2019,Condo/Co-op,489 Harrison St #305,San Francisco,CA,94105,1750000,2,2.5,South Beach,1550,,,14,1129,1150,Sold,,,http://www.redfin.com/CA/San-Francisco/489-Harrison-St-94105/unit-305/home/17304389,San Francisco MLS,480197,N,Y,37.7860625,-122.3921764
PAST SALE,May-3-2019,Condo/Co-op,425 1st St #4403,San Francisco,CA,94105,1998000,2,2.0,South Beach,1318,,2008,14,1516,1102,Sold,,,http://www.redfin.com/CA/San-Francisco/425-1st-St-94105/unit-4403/home/17306200,San Francisco MLS,479474,N,Y,37.7860625,-122.3921764
PAST SALE,April-27-2019,Condo/Co-op,401 Harrison Unit 28B,San Francisco,CA,94105,1875000,2,2.0,South Beach,1311,,2014,20,1430,1248,Sold,,,http://www.redfin.com/CA/San-Francisco/401-Harrison-St-94105/unit-28B/home/144064255,San Francisco MLS,477413,N,Y,37.7863747,-122.3919931
PAST SALE,May-9-2019,Condo/Co-op,200 Brannan St #102,San Francisco,CA,94107,1595000,2,2.0,South Beach,1362,,2004,8,1171,775,Sold,,,http://www.redfin.com/CA/San-Francisco/200-Brannan-St-94107/unit-102/home/1057841,San Francisco MLS,484928,N,Y,37.7836002,-122.3907074
PAST SALE,November-9-2017,Condo/Co-op,501 Beale St Unit 12D,San Francisco,CA,94105,1895000,2,2.0,South Beach,1259,,2006,554,1505,900,Sold,,,http://www.redfin.com/CA/San-Francisco/501-Beale-St-94105/unit-00012D/home/12330857,San Francisco MLS,459433,N,Y,37.7860605,-122.3893157
PAST SALE,July-24-2018,Condo/Co-op,650 Delancey St #103,San Francisco,CA,94107,1650000,2,2.0,South Beach,1457,,1996,297,1132,610,Sold,,,http://www.redfin.com/CA/San-Francisco/650-Delancey-St-94107/unit-103/home/12396066,San Francisco MLS,469769,N,Y,37.7827748,-122.3896883
PAST SALE,August-14-2018,Condo/Co-op,71 A Woodward St,San Francisco,CA,94103,700000,2,1.0,Inner Mission,,,1909,276,,,Sold,,,http://www.redfin.com/CA/San-Francisco/71-Woodward-St-94103/home/1965519,San Francisco MLS,469677,N,Y,37.768834,-122.420644
PAST SALE,December-4-2017,Condo/Co-op,1839 15th St #265,San Francisco,CA,94103,935000,2,1.0,Mission Dolores,965,,1983,529,969,592,Sold,,,http://www.redfin.com/CA/San-Francisco/1839-15th-St-94103/unit-265/home/1486898,San Francisco MLS,462014,N,Y,37.7654623,-122.4249163
PAST SALE,April-20-2018,Condo/Co-op,135 Valencia St Unit A105,San Francisco,CA,94103,927000,2,1.0,Inner Mission,904,,1997,392,1025,469,Sold,,,http://www.redfin.com/CA/San-Francisco/135-Valencia-St-94103/unit-A105/home/707847,San Francisco MLS,465770,N,Y,37.771152,-122.4220593
PAST SALE,July-14-2017,Condo/Co-op,380 14th St #304,San Francisco,CA,94103,1075000,2,2.0,Inner Mission,973,,2012,672,1105,646,Sold,,,http://www.redfin.com/CA/San-Francisco/380-14th-St-94103/unit-304/home/40625778,San Francisco MLS,459057,N,Y,37.7682935,-122.4218756
PAST SALE,November-21-2017,Condo/Co-op,645 Texas #309,San Francisco,CA,94107,1125000,2,2.0,Potrero Hill,877,,2017,542,1283,633,Sold,,,http://www.redfin.com/CA/San-Francisco/645-Texas-St-94107/unit-309/home/143257476,San Francisco MLS,461349,N,Y,37.757934,-122.3944733
PAST SALE,February-23-2018,Condo/Co-op,640 Davis St #20,San Francisco,CA,94111,1710000,2,2.0,Financial District,1362,,1983,448,1256,1001,Sold,,,http://www.redfin.com/CA/San-Francisco/640-Davis-St-94111/unit-20/home/1474617,San Francisco MLS,454009,N,Y,37.7984405,-122.3983781
PAST SALE,November-8-2017,Condo/Co-op,101 Lombard St Unit 101W,San Francisco,CA,94111,1450000,2,2.0,North Waterfront,1255,,1983,555,1155,1224,Sold,,,http://www.redfin.com/CA/San-Francisco/101-Lombard-St-94111/unit-101W/home/1458996,San Francisco MLS,463171,N,Y,37.8037039,-122.4045169
PAST SALE,October-22-2018,Condo/Co-op,101 Lombard St Unit 403E,San Francisco,CA,94111,1940000,2,2.0,North Waterfront,1831,,1983,207,1060,1474,Sold,,,http://www.redfin.com/CA/San-Francisco/101-Lombard-St-94111/unit-403E/home/1097893,San Francisco MLS,475116,N,Y,37.8037039,-122.4045169
PAST SALE,March-22-2019,Condo/Co-op,170 Pacific St #49,San Francisco,CA,94111,1799000,2,2.0,Financial District,1520,,1986,56,1184,95490,Sold,,,http://www.redfin.com/CA/San-Francisco/170-Pacific-Ave-94111/unit-49/home/40011771,San Francisco MLS,482708,N,Y,37.798253,-122.399172
PAST SALE,April-5-2019,Condo/Co-op,9 Kenneth Rexroth Pl,San Francisco,CA,94133,1280000,2,2.0,Telegraph Hill,877,,1911,42,1460,150,Sold,,,http://www.redfin.com/CA/San-Francisco/9-Kenneth-Rexroth-Pl-94133/home/28938842,San Francisco MLS,481994,N,Y,37.798275,-122.408026
PAST SALE,April-23-2019,Condo/Co-op,101 Lombard St Unit 801W,San Francisco,CA,94111,1750000,2,2.0,North Waterfront,1368,,1983,24,1279,1224,Sold,,,http://www.redfin.com/CA/San-Francisco/101-Lombard-St-94111/unit-801W/home/1876318,San Francisco MLS,478573,N,Y,37.8037039,-122.4045169
PAST SALE,October-18-2018,Condo/Co-op,1800 Turk St #204,San Francisco,CA,94115,1225000,2,2.0,Anza Vista,1342,,1991,211,913,488,Sold,,,http://www.redfin.com/CA/San-Francisco/1800-Turk-St-94115/unit-204/home/593052,San Francisco MLS,475806,N,Y,37.7797813,-122.4390615
PAST SALE,May-25-2018,Condo/Co-op,33 Beideman St,San Francisco,CA,94115,1340000,2,1.5,Western Addition,989,,1900,357,1355,235,Sold,,,http://www.redfin.com/CA/San-Francisco/33-Beideman-St-94115/home/1332277,San Francisco MLS,469885,N,Y,37.7820866,-122.4385625
