SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-31-2018,Condo/Co-op,700 Illinois #205,San Francisco,CA,94107,1620000,2,2.5,Central Waterfront,1858,,2002,198,872,857,Sold,,,http://www.redfin.com/CA/San-Francisco/700-Illinois-St-94107/unit-205/home/114068748,San Francisco MLS,477167,N,Y,37.7629429,-122.3879704
PAST SALE,May-31-2018,Condo/Co-op,815 Tennessee St #202,San Francisco,CA,94107,1398000,2,2.0,Central Waterfront,1104,,2018,351,1266,762,Sold,,,http://www.redfin.com/CA/San-Francisco/815-Tennessee-St-94107/unit-202/home/145156671,San Francisco MLS,468551,N,Y,37.7614764,-122.3892934
PAST SALE,February-8-2019,Condo/Co-op,3950 18th St,San Francisco,CA,94,1178300,2,1.0,Eureka Valley/Dolore,1100,,,98,1071,300,Sold,,,http://www.redfin.com/CA/San-Francisco/3950-18th-St-94114/home/2011149,San Francisco MLS,480094,N,Y,37.76133,-122.43173
PAST SALE,December-8-2017,Condo/Co-op,1661 18th St,San Francisco,CA,94107,980000,2,2.0,Potrero Hill,1045,,1995,525,938,601,Sold,,,http://www.redfin.com/CA/San-Francisco/1661-18th-St-94107/home/906434,San Francisco MLS,462882,N,Y,37.7622808,-122.399193
PAST SALE,March-9-2018,Condo/Co-op,23 Sycamore St,San Francisco,CA,94110,1165200,2,1.0,Inner Mission,1121,,1916,434,1039,275,Sold,,,http://www.redfin.com/CA/San-Francisco/23-Sycamore-St-94110/home/52059265,San Francisco MLS,466537,N,Y,37.7625557,-122.4199931
PAST SALE,,Condo/Co-op,2200 Market St #203,San Francisco,CA,94114,1385000,2,2.0,,,,2014,,,,,,,http://www.redfin.com/CA/San-Francisco/2200-Market-St-94114/unit-203/home/110052061,,,N,Y,37.7658011,-122.4315507
PAST SALE,April-5-2019,Condo/Co-op,250 King St #626,San Francisco,CA,94107,1450000,2,2.0,Mission Bay,1442,,2004,42,1006,994,Sold,,,http://www.redfin.com/CA/San-Francisco/250-King-St-94107/unit-626/home/8184889,San Francisco MLS,481745,N,Y,37.7776422,-122.3934181
PAST SALE,April-27-2018,Condo/Co-op,700 Illinois St #209,San Francisco,CA,94107,1450209,2,2.5,Central Waterfront,1435,,2002,385,1011,780,Sold,,,http://www.redfin.com/CA/San-Francisco/700-Illinois-St-94107/unit-209/home/12353356,San Francisco MLS,468860,N,Y,37.7629429,-122.3879704
PAST SALE,February-11-2019,Condo/Co-op,8100 Oceanview Ter #220,SAN FRANCISCO,CA,94132,750000,2,2.0,SAN FRANCISCO,964,,2002,95,778,497,Sold,,,http://www.redfin.com/CA/San-Francisco/8100-Oceanview-Ter-94132/unit-220/home/2025645,MLSListings,ML81734164,N,Y,37.7104174,-122.4677028
PAST SALE,April-30-2018,Condo/Co-op,1165 Sanchez St,San Francisco,CA,94114,1550000,2,1.0,Noe Valley,1053,,1910,382,1472,300,Sold,,,http://www.redfin.com/CA/San-Francisco/1165-Sanchez-St-94114/unit-1165/home/799398,San Francisco MLS,468992,N,Y,37.7504459,-122.429277
PAST SALE,August-31-2018,Condo/Co-op,870 Harrison St #605,San Francisco,CA,94107,1040000,2,1.5,Yerba Buena,,,2014,259,,569,Sold,,,http://www.redfin.com/CA/San-Francisco/870-Harrison-St-94107/unit-605/home/59933289,San Francisco MLS,472183,N,Y,37.7797425,-122.4013573
PAST SALE,August-21-2017,Condo/Co-op,112 Russ St,San Francisco,CA,94103,805000,2,2.0,South of Market,814,,,634,989,242,Sold,,,http://www.redfin.com/CA/San-Francisco/112-Russ-St-94103/home/1272631,San Francisco MLS,453466,N,Y,37.7784443,-122.4081135
PAST SALE,July-18-2017,Condo/Co-op,3744 22nd St,San Francisco,CA,94114,1710000,2,1.5,Noe Valley,1266,,1910,668,1351,,Sold,,,http://www.redfin.com/CA/San-Francisco/3744-22nd-St-94114/home/11743323,San Francisco MLS,460464,N,Y,37.754947,-122.430947
PAST SALE,,Condo/Co-op,Langton St Unit 134A,San Francisco,CA,94103,855000,2,2.0,,,,1906,,,,,,,http://www.redfin.com/CA/San-Francisco/Langton-St-94103/unit-134A/home/1895772,,,N,Y,37.775714,-122.407894
PAST SALE,December-19-2018,Condo/Co-op,2780 19th Ave #75,San Francisco,CA,94132,850000,2,2.0,West Portal,1240,,1980,149,685,769,Sold,,,http://www.redfin.com/CA/San-Francisco/2780-19th-Ave-94132/unit-75/home/102818120,San Francisco MLS,478887,N,Y,37.7360169,-122.474053
PAST SALE,February-15-2019,Condo/Co-op,3790 16th St,San Francisco,CA,94114,1675000,2,2.0,Corona Heights,1472,,1988,91,1138,200,Sold,,,http://www.redfin.com/CA/San-Francisco/3790-16th-St-94114/home/671810,San Francisco MLS,480659,N,Y,37.7640453,-122.4368041
PAST SALE,June-26-2017,Condo/Co-op,2200 Market St #405,San Francisco,CA,94114,1510000,2,2.0,Duboce Triangle,1091,,2014,690,1384,596,Sold,,,http://www.redfin.com/CA/San-Francisco/2200-Market-St-94114/unit-405/home/110052087,San Francisco MLS,457983,N,Y,37.7658011,-122.4315507
PAST SALE,June-29-2018,Condo/Co-op,99 Rausch St #519,San Francisco,CA,94103,1535000,2,2.0,South of Market,947,,2018,322,1621,758,Sold,,,http://www.redfin.com/CA/San-Francisco/99-Rausch-St-94103/unit-519/home/146111161,San Francisco MLS,472752,N,Y,37.7761989,-122.4090638
PAST SALE,July-11-2017,Condo/Co-op,259 Clara St #201,San Francisco,CA,94107,1195000,2,2.0,South of Market,1220,,2016,675,980,631,Sold,,,http://www.redfin.com/CA/San-Francisco/259-Clara-St-94107/unit-201/home/143015618,San Francisco MLS,460778,N,Y,37.7783469,-122.403506
PAST SALE,March-19-2019,Condo/Co-op,88 Hoff St #104,San Francisco,CA,94110,1450000,2,1.5,Inner Mission,1109,,1999,59,1307,602,Sold,,,http://www.redfin.com/CA/San-Francisco/88-Hoff-St-94110/unit-104/home/148061814,San Francisco MLS,481455,N,Y,37.7639197,-122.4207016
PAST SALE,December-22-2017,Condo/Co-op,300 3rd St #1106,San Francisco,CA,94107,1325000,2,2.0,Yerba Buena,1472,,1990,511,900,820,Sold,,,http://www.redfin.com/CA/San-Francisco/300-3rd-St-94107/unit-1106/home/1131639,San Francisco MLS,465079,N,Y,37.7831802,-122.3990823
PAST SALE,June-23-2017,Condo/Co-op,300 3rd St #1014,San Francisco,CA,94107,1350000,2,2.0,Yerba Buena,1161,,1990,693,1163,739,Sold,,,http://www.redfin.com/CA/San-Francisco/300-3rd-St-94107/unit-1014/home/1103114,San Francisco MLS,458570,N,Y,37.7831802,-122.3990823
PAST SALE,August-10-2018,Condo/Co-op,246 2nd St #1106,San Francisco,CA,94105,1288168,2,2.0,Yerba Buena,1101,,2000,280,1170,629,Sold,,,http://www.redfin.com/CA/San-Francisco/246-2nd-St-94105/unit-1106/home/877591,San Francisco MLS,473579,N,Y,37.7857459,-122.3973982
PAST SALE,April-18-2018,Condo/Co-op,631 Folsom St Unit 4E,San Francisco,CA,94107,1090000,2,2.0,Yerba Buena,906,,2009,394,1203,761,Sold,,,http://www.redfin.com/CA/San-Francisco/631-Folsom-St-94107/unit-4E/home/21966554,San Francisco MLS,466153,N,Y,37.7847302,-122.3968612
PAST SALE,July-19-2018,Condo/Co-op,631 Folsom St Unit 9D,San Francisco,CA,94107,1360000,2,2.0,Yerba Buena,1230,,2009,302,1106,918,Sold,,,http://www.redfin.com/CA/San-Francisco/631-Folsom-St-94107/unit-9D/home/21966092,San Francisco MLS,470841,N,Y,37.7847302,-122.3968612
PAST SALE,August-21-2018,Condo/Co-op,631 Folsom St Unit 3B,San Francisco,CA,94107,1300000,2,2.0,Yerba Buena,1054,,2009,269,1233,843,Sold,,,http://www.redfin.com/CA/San-Francisco/631-Folsom-St-94107/unit-3B/home/18904666,San Francisco MLS,473999,N,Y,37.7847302,-122.3968612
PAST SALE,January-2-2019,Condo/Co-op,631 Folsom St Unit 17D,San Francisco,CA,94107,1270000,2,2.0,Yerba Buena,1230,,2009,135,1033,877,Sold,,,http://www.redfin.com/CA/San-Francisco/631-Folsom-St-94107/unit-17D/home/21966068,San Francisco MLS,478603,N,Y,37.7847302,-122.3968612
PAST SALE,April-25-2019,Condo/Co-op,1 Hawthorne St Unit 10E,San Francisco,CA,94105,1570000,2,2.0,Yerba Buena,1246,,2010,22,1260,835,Sold,,,http://www.redfin.com/CA/San-Francisco/1-Hawthorne-St-94105/unit-10E/home/39604985,San Francisco MLS,481326,N,Y,37.7857356,-122.3989521
PAST SALE,July-16-2018,Condo/Co-op,55 Page St #330,San Francisco,CA,94102,1525000,2,2.0,Hayes Valley,1143,,2008,305,1334,648,Sold,,,http://www.redfin.com/CA/San-Francisco/55-Page-St-94102/unit-330/home/17306599,San Francisco MLS,472503,N,Y,37.7738899,-122.4218771
PAST SALE,,Condo/Co-op,50 Lansing St #506,San Francisco,CA,94105,,,,,,,2006,,,,Sold,,,http://www.redfin.com/CA/San-Francisco/50-Lansing-St-94105/unit-506/home/11743623,San Francisco MLS,,N,Y,37.7861476,-122.3942911
PAST SALE,March-5-2018,Condo/Co-op,342 Hayes St Unit A,San Francisco,CA,94102,1440000,2,2.5,Hayes Valley,1095,,1996,438,1315,613,Sold,,,http://www.redfin.com/CA/San-Francisco/342-Hayes-St-94102/unit-A/home/148064785,San Francisco MLS,466889,N,Y,37.7772472,-122.4221849
PAST SALE,September-17-2018,Condo/Co-op,1106 Eddy St Unit A,San Francisco,CA,94109,1035000,2,2.0,Western Addition,934,,1992,242,1108,452,Sold,,,http://www.redfin.com/CA/San-Francisco/1106-Eddy-St-94109/unit-A/home/576833,San Francisco MLS,474144,N,Y,37.7823893,-122.426087
PAST SALE,,Condo/Co-op,3827 Clay St,San Francisco,CA,94118,2400000,4,2.0,,,,1904,,,,,,,http://www.redfin.com/CA/San-Francisco/3827-Clay-St-94118/home/2023625,,,N,Y,37.78773,-122.455826
PAST SALE,,Condo/Co-op,3065 Clay St #5,San Francisco,CA,94115,1180000,2,1.0,,,,1910,,,,,,,http://www.redfin.com/CA/San-Francisco/3065-Clay-St-94115/unit-5/home/584446,,,N,Y,37.7892705,-122.4433935
PAST SALE,October-6-2017,Condo/Co-op,28 Parker Ave #201,San Francisco,CA,94118,1015000,2,2.0,Jordan Park/Laurel Heights,895,,1929,588,1134,400,Sold,,,http://www.redfin.com/CA/San-Francisco/28-Parker-Ave-94118/unit-201/home/28653056,San Francisco MLS,462224,N,Y,37.7856589,-122.454398
PAST SALE,,Condo/Co-op,3010 Sacramento St #3,San Francisco,CA,94115,1060000,2,1.0,,,,1960,,,,,,,http://www.redfin.com/CA/San-Francisco/3010-Sacramento-St-94115/unit-3/home/97429554,,,N,Y,37.7889369,-122.4428833
PAST SALE,November-9-2018,Condo/Co-op,3114 Clay St #2,San Francisco,CA,94115,1055000,2,1.0,Pacific Heights,,,,189,,55,Sold,,,http://www.redfin.com/CA/San-Francisco/3114-Clay-St-94115/unit-2/home/114072749,San Francisco MLS,476492,N,Y,37.789647,-122.444525
PAST SALE,February-21-2019,Condo/Co-op,2875 Jackson St #3,San Francisco,CA,94115,1340000,2,1.0,Pacific Heights,978,,1923,85,1370,794,Sold,,,http://www.redfin.com/CA/San-Francisco/2875-Jackson-St-94115/unit-3/home/1979428,San Francisco MLS,480562,N,Y,37.7912111,-122.4423234
PAST SALE,March-12-2019,Condo/Co-op,341 Presidio Ave,San Francisco,CA,94118,1540000,2,1.0,Presidio Heights,1335,,1924,66,1154,,Sold,,,http://www.redfin.com/CA/San-Francisco/341-Presidio-Ave-94115/home/1179632,San Francisco MLS,481453,N,Y,37.7884914,-122.447324
PAST SALE,November-15-2017,Condo/Co-op,1177 California #724,San Francisco,CA,94108,1740000,2,2.0,Nob Hill,1653,,,548,1053,1420,Sold,,,http://www.redfin.com/CA/San-Francisco/1177-California-St-94108/unit-724/home/1707283,San Francisco MLS,463707,N,Y,37.7910262,-122.4136476
PAST SALE,August-15-2017,Condo/Co-op,1177 California St #824,San Francisco,CA,94108,2100000,2,2.0,Nob Hill,,,1978,640,,1420,Sold,,,http://www.redfin.com/CA/San-Francisco/1177-California-St-94108/unit-824/home/1601480,San Francisco MLS,460755,N,Y,37.7910262,-122.4136476
PAST SALE,October-27-2017,Condo/Co-op,1452 Bush St #4,San Francisco,CA,94109,1150000,2,2.5,Van Ness/Civic Center,1298,,2004,567,886,592,Sold,,,http://www.redfin.com/CA/San-Francisco/1452-Bush-St-94109/unit-4/home/1458814,San Francisco MLS,463252,N,Y,37.7888387,-122.4212696
PAST SALE,October-17-2018,Condo/Co-op,1635 California St #33,San Francisco,CA,94109,1115000,2,2.0,Nob Hill,1050,,2005,212,1062,634,Sold,,,http://www.redfin.com/CA/San-Francisco/1635-California-St-94109/unit-33/home/12277400,San Francisco MLS,474532,N,Y,37.7901833,-122.4213456
PAST SALE,June-14-2017,Condo/Co-op,1299 Bush St #203,San Francisco,CA,94109,920000,2,2.0,Downtown,950,,2009,702,968,658,Sold,,,http://www.redfin.com/CA/San-Francisco/1299-Bush-St-94109/unit-203/home/21999880,San Francisco MLS,457743,N,Y,37.7887088,-122.418398
PAST SALE,December-21-2017,Condo/Co-op,2165 Beach St #3,San Francisco,CA,94123,1675000,2,2.0,Marina,1614,,1929,512,1038,663,Sold,,,http://www.redfin.com/CA/San-Francisco/2165-Beach-St-94123/unit-3/home/1331935,San Francisco MLS,464143,N,Y,37.8032793,-122.4446918
PAST SALE,May-25-2018,Condo/Co-op,3420 Divisadero St,San Francisco,CA,94123,2210000,2,1.5,Marina,1963,,1927,357,1126,375,Sold,,,http://www.redfin.com/CA/San-Francisco/3420-Divisadero-St-94123/home/581900,San Francisco MLS,470162,N,Y,37.8013158,-122.4427625
PAST SALE,October-17-2017,Condo/Co-op,2828 Greenwich St #3,San Francisco,CA,94123,1250000,2,1.0,Cow Hollow,975,,1960,577,1282,564,Sold,,,http://www.redfin.com/CA/San-Francisco/2828-Greenwich-St-94123/unit-3/home/18904453,San Francisco MLS,462204,N,Y,37.7977998,-122.4463257
PAST SALE,April-3-2019,Condo/Co-op,3532 Divisadero St,San Francisco,CA,94123,2200000,2,1.5,Marina,1695,,,44,1298,,Sold,,,http://www.redfin.com/CA/San-Francisco/3532-Divisadero-St-94123/home/1296895,San Francisco MLS,481796,N,Y,37.802351,-122.442979
PAST SALE,May-23-2017,Condo/Co-op,1118 Fell St #2,SAN FRANCISCO,CA,94117,710000,2,1.0,SAN FRANCISCO,2940,2500,1904,724,241,100,Sold,,,http://www.redfin.com/CA/San-Francisco/1118-Fell-St-94117/unit-2/home/108571056,MLSListings,ML81627054,N,Y,37.774449,-122.436405
PAST SALE,September-18-2017,Condo/Co-op,567 Page St,San Francisco,CA,94117,1445000,2,1.0,Hayes Valley,1213,,1900,606,1191,351,Sold,,,http://www.redfin.com/CA/San-Francisco/567-Page-St-94117/home/1771604,San Francisco MLS,458543,N,Y,37.7728585,-122.4300476
PAST SALE,April-17-2018,Condo/Co-op,10 Inca Ln #1,San Francisco,CA,94115,580000,2,1.0,Western Addition,840,,1964,395,690,746,Sold,,,http://www.redfin.com/CA/San-Francisco/10-Inca-Ln-94115/unit-1/home/12401313,San Francisco MLS,460214,N,Y,37.7834077,-122.4284407
PAST SALE,April-10-2018,Condo/Co-op,35 Western Shr #3,San Francisco,CA,94115,575000,2,1.0,Western Addition,840,,1963,402,685,746,Sold,,,http://www.redfin.com/CA/San-Francisco/35-Western-Shore-Ln-94115/unit-3/home/12401196,San Francisco MLS,467074,N,Y,37.7842428,-122.4286183
PAST SALE,,Condo/Co-op,20-40 Beideman St #206,San Francisco,CA,94115,1175000,2,2.0,,,,1989,,,,,,,http://www.redfin.com/CA/San-Francisco/20-40-Beideman-St-94115/unit-206/home/1909869,,,N,Y,37.782096,-122.4381112
PAST SALE,August-31-2017,Condo/Co-op,620-622 Baker St #3,San Francisco,CA,94117,1075000,2,1.5,North Panhandle,,,1900,624,,336,Sold,,,http://www.redfin.com/CA/San-Francisco/620-Baker-St-94117/unit-3/home/1443939,San Francisco MLS,459338,N,Y,37.7769129,-122.4412403
PAST SALE,May-25-2018,Condo/Co-op,33 Beideman St,San Francisco,CA,94115,1340000,2,1.5,Western Addition,989,,1900,357,1355,235,Sold,,,http://www.redfin.com/CA/San-Francisco/33-Beideman-St-94115/home/1332277,San Francisco MLS,469885,N,Y,37.7820866,-122.4385625
PAST SALE,February-5-2018,Condo/Co-op,1500-1504 McAllister St Unit 1504C,San Francisco,CA,94115,1094000,2,1.0,Alamo Square,1094,,1904,466,1000,840,Sold,,,http://www.redfin.com/CA/San-Francisco/1500-McAllister-St-94115/unit-1504C/home/148068883,San Francisco MLS,465941,N,Y,37.7780296,-122.4369227
PAST SALE,October-18-2018,Condo/Co-op,1800 Turk St #204,San Francisco,CA,94115,1225000,2,2.0,Anza Vista,1342,,1991,211,913,488,Sold,,,http://www.redfin.com/CA/San-Francisco/1800-Turk-St-94115/unit-204/home/593052,San Francisco MLS,475806,N,Y,37.7797813,-122.4390615
PAST SALE,August-13-2018,Condo/Co-op,114 Webster St,San Francisco,CA,94117,1635000,2,2.0,Hayes Valley,1942,,1900,277,842,150,Sold,,,http://www.redfin.com/CA/San-Francisco/114-Webster-St-94117/home/40456924,San Francisco MLS,473587,N,Y,37.771801,-122.4284759
PAST SALE,June-8-2018,Condo/Co-op,1470 Golden Gate Ave Unit 2A,San Francisco,CA,94115,1025000,2,2.0,Western Addition,1276,,1988,343,803,310,Sold,,,http://www.redfin.com/CA/San-Francisco/1470-Golden-Gate-Ave-94115/unit-2A/home/145331610,San Francisco MLS,469613,N,Y,37.7794012,-122.4347523
PAST SALE,March-5-2019,Condo/Co-op,1760 Ofarrell St #19,San Francisco,CA,94115,987500,2,2.0,Western Addition,1061,,1984,73,931,515,Sold,,,http://www.redfin.com/CA/San-Francisco/1760-O-Farrell-St-94115/unit-19/home/1594684,San Francisco MLS,480621,N,Y,37.7834002,-122.4339706
PAST SALE,March-29-2019,Condo/Co-op,1310 Fillmore St #801,San Francisco,CA,94115,1220000,2,2.0,Western Addition,1353,,2007,49,902,795,Sold,,,http://www.redfin.com/CA/San-Francisco/1310-Fillmore-St-94115/unit-801/home/17306632,San Francisco MLS,480564,N,Y,37.7819513,-122.4319769
PAST SALE,April-2-2019,Condo/Co-op,1800 Turk St #402,San Francisco,CA,94115,1210000,2,1.0,Anza Vista,1018,,1991,45,1189,488,Sold,,,http://www.redfin.com/CA/San-Francisco/1800-Turk-St-94115/unit-402/home/594764,San Francisco MLS,481773,N,Y,37.7797813,-122.4390615
PAST SALE,May-9-2019,Condo/Co-op,1828 Eddy St #104,San Francisco,CA,94115,1160000,2,2.0,Western Addition,,,2000,8,,475,Sold,,,http://www.redfin.com/CA/San-Francisco/1828-Eddy-St-94115/unit-104/home/987324,San Francisco MLS,482327,N,Y,37.780929,-122.438483
PAST SALE,May-10-2019,Condo/Co-op,25 Western Shore Ln #4,San Francisco,CA,94115,570000,2,1.0,Western Addition,,,1963,7,,761,Sold,,,http://www.redfin.com/CA/San-Francisco/25-Western-Shore-Ln-94115/unit-4/home/12401697,San Francisco MLS,481545,N,Y,37.7842428,-122.4286183
PAST SALE,March-26-2018,Condo/Co-op,818 Van Ness #806,San Francisco,CA,94109,1495000,2,2.0,Van Ness/Civic Center,1308,,2008,417,1143,658,Sold,,,http://www.redfin.com/CA/San-Francisco/818-Van-Ness-Ave-94109/unit-806/home/40138187,San Francisco MLS,467884,N,Y,37.7832423,-122.4204784
PAST SALE,,Condo/Co-op,49 Ocean Ave #11,San Francisco,CA,94112,135000,2,2.0,,,,2002,,,,,,,http://www.redfin.com/CA/San-Francisco/49-Ocean-Ave-94112/unit-11/home/1844558,,,N,Y,37.7235634,-122.4368846
PAST SALE,,Condo/Co-op,49 Ocean Ave #8,San Francisco,CA,94112,159000,2,2.0,,,,2002,,,,,,,http://www.redfin.com/CA/San-Francisco/49-Ocean-Ave-94112/unit-8/home/870311,,,N,Y,37.7235634,-122.4368846
PAST SALE,,Condo/Co-op,621 Spruce St,San Francisco,CA,94118,1775000,2,3.0,,,,1998,,,,,,,http://www.redfin.com/CA/San-Francisco/621-Spruce-St-94118/home/2015262,,,N,Y,37.783413,-122.453824
PAST SALE,November-26-2018,Condo/Co-op,256 Presidio Ave #5,San Francisco,CA,94115,1250000,2,1.0,Pacific Heights,964,,1902,172,1297,400,Sold,,,http://www.redfin.com/CA/San-Francisco/256-Presidio-Ave-94115/unit-5/home/1898858,San Francisco MLS,477720,N,Y,37.7893232,-122.4469036
PAST SALE,May-18-2017,Condo/Co-op,2628 Sutter St Unit A,San Francisco,CA,94115,759900,2,2.0,Lower Pacific Height,975,,1890,729,779,,Sold,,,http://www.redfin.com/CA/San-Francisco/2628-Sutter-St-94115/unit-A/home/21965692,San Francisco MLS,453158,N,Y,37.7848862,-122.4443684
PAST SALE,September-22-2017,Condo/Co-op,2101 Baker St #10,San Francisco,CA,94115,1210888,2,2.0,Pacific Heights,1300,,1964,602,931,546,Sold,,,http://www.redfin.com/CA/San-Francisco/2101-Baker-St-94115/unit-10/home/1050799,San Francisco MLS,461164,N,Y,37.7905317,-122.4445608
PAST SALE,,Condo/Co-op,2655 Bush St #203,San Francisco,CA,94115,,2,2.0,,,,2017,,,,Sold,,,http://www.redfin.com/CA/San-Francisco/2655-Bush-St-94115/unit-203/home/144064059,San Francisco MLS,,N,Y,37.7858213,-122.4407699
PAST SALE,January-8-2019,Condo/Co-op,3382 Sacramento St,San Francisco,CA,94118,1185000,2,1.0,Presidio Heights,1062,,1907,129,1116,290,Sold,,,http://www.redfin.com/CA/San-Francisco/3382-Sacramento-St-94118/home/1492055,San Francisco MLS,479305,N,Y,37.7880888,-122.448322
PAST SALE,August-15-2018,Condo/Co-op,1701 Baker St,San Francisco,CA,94114,1406000,2,1.5,Lower Pacific Height,1122,,1890,275,1253,,Sold,,,http://www.redfin.com/CA/San-Francisco/1701-Baker-St-94115/home/858688,San Francisco MLS,472997,N,Y,37.786856,-122.443837
PAST SALE,February-19-2019,Condo/Co-op,2737 Bush St,San Francisco,CA,94115,1200000,2,2.0,Lower Pacific Height,1123,,,87,1069,388,Sold,,,http://www.redfin.com/CA/San-Francisco/2737-Bush-St-94115/home/39544312,San Francisco MLS,480126,N,Y,37.7857241,-122.4423101
PAST SALE,March-7-2019,Condo/Co-op,2655 Bush,San Francisco,CA,94115,1450000,2,2.0,Lower Pacific Height,1024,,2016,71,1416,865,Sold,,,http://www.redfin.com/CA/San-Francisco/2655-Bush-St-94115/unit-123/home/112350598,San Francisco MLS,471050,N,Y,37.78582,-122.4407729
PAST SALE,March-7-2019,Condo/Co-op,2655 Bush St Ph 503,San Francisco,CA,94115,1488000,2,2.0,Lower Pacific Height,1164,,2018,71,1278,841,Sold,,,http://www.redfin.com/CA/San-Francisco/2655-Bush-St-94115/unit-503/home/140306025,San Francisco MLS,469856,N,Y,37.7858213,-122.4407699
PAST SALE,January-25-2018,Condo/Co-op,451 Donahue St #301,San Francisco,CA,94124,738888,2,2.0,Hunters Point,1021,,2016,477,724,503,Sold,,,http://www.redfin.com/CA/San-Francisco/451-Donahue-St-94124/unit-301/home/109315498,San Francisco MLS,463870,N,Y,37.7290014,-122.3696392
PAST SALE,December-19-2017,Condo/Co-op,3128 Laguna St Unit A,San Francisco,CA,94123,1310000,2,1.0,Cow Hollow,1150,,1909,514,1139,300,Sold,,,http://www.redfin.com/CA/San-Francisco/3128-Laguna-St-94123/unit-A/home/45353357,San Francisco MLS,464617,N,Y,37.8000187,-122.4307309
PAST SALE,September-5-2018,Condo/Co-op,3115 Buchanan St,San Francisco,CA,94123,1512500,2,1.5,Cow Hollow,1100,,1905,254,1375,290,Sold,,,http://www.redfin.com/CA/San-Francisco/3115-Buchanan-St-94123/home/1020251,San Francisco MLS,474134,N,Y,37.7986748,-122.4324971
PAST SALE,February-27-2018,Condo/Co-op,110 Channel St #533,San Francisco,CA,94158,1445000,2,2.0,Mission Bay,1181,,,444,1224,797,Sold,,,http://www.redfin.com/CA/San-Francisco/110-Channel-St-94158/unit-533/home/144789284,San Francisco MLS,466651,N,Y,37.7752599,-122.3908544
PAST SALE,May-16-2018,Condo/Co-op,177 Townsend #238,San Francisco,CA,94107,1154000,2,2.0,South Beach,1094,,2007,366,1055,733,Sold,,,http://www.redfin.com/CA/San-Francisco/177-Townsend-St-94107/unit-238/home/17304753,San Francisco MLS,469432,N,Y,37.7789817,-122.3917515
PAST SALE,May-4-2018,Condo/Co-op,88 King St #502,San Francisco,CA,94107,1450000,2,2.0,South Beach,1092,,2000,378,1328,1004,Sold,,,http://www.redfin.com/CA/San-Francisco/88-King-St-94107/unit-502/home/1616547,San Francisco MLS,468102,N,Y,37.7806302,-122.3896249
PAST SALE,January-26-2018,Condo/Co-op,72 Townsend St #709,San Francisco,CA,94107,1260000,2,2.0,South Beach,,,,476,,833,Sold,,,http://www.redfin.com/CA/San-Francisco/72-Townsend-St-94107/unit-709/home/108563665,San Francisco MLS,466137,N,Y,37.781388,-122.3903525
PAST SALE,August-15-2017,Condo/Co-op,250 King St #900,San Francisco,CA,94107,1253000,2,2.0,Mission Bay,1219,,,640,1028,856,Sold,,,http://www.redfin.com/CA/San-Francisco/250-King-St-94107/unit-900/home/22894325,San Francisco MLS,458713,N,Y,37.7776422,-122.3934181
PAST SALE,June-8-2018,Condo/Co-op,250 King St #1000,San Francisco,CA,94107,1345000,2,2.0,Mission Bay,1219,,2004,343,1103,907,Sold,,,http://www.redfin.com/CA/San-Francisco/250-King-St-94107/unit-1000/home/22889613,San Francisco MLS,469784,N,Y,37.7776422,-122.3934181
PAST SALE,September-13-2017,Condo/Co-op,250 King St #740,San Francisco,CA,94107,1050000,2,2.0,Mission Bay,1028,,2004,611,1021,810,Sold,,,http://www.redfin.com/CA/San-Francisco/250-King-St-94107/unit-740/home/22889162,San Francisco MLS,460342,N,Y,37.7776422,-122.3934181
PAST SALE,,Condo/Co-op,260 King St #687,San Francisco,CA,94107,,2,2.0,,,,2004,,,,Sold,,,http://www.redfin.com/CA/San-Francisco/260-King-St-94107/unit-687/home/22889388,San Francisco MLS,,N,Y,37.7776422,-122.3934181
PAST SALE,June-21-2018,Condo/Co-op,738 Long Bridge St #213,San Francisco,CA,94158,1685000,2,2.0,Mission Bay,1374,,2016,330,1226,970,Sold,,,http://www.redfin.com/CA/San-Francisco/738-Long-Bridge-St-94158/unit-213/home/109278474,San Francisco MLS,472586,N,Y,37.7717748,-122.3940731
PAST SALE,September-20-2018,Condo/Co-op,255 Berry St #308,San Francisco,CA,94158,1254000,2,1.0,Mission Bay,1045,,2004,239,1200,744,Sold,,,http://www.redfin.com/CA/San-Francisco/255-Berry-St-94158/unit-308/home/1058424,San Francisco MLS,474326,N,Y,37.7741864,-122.3947434
PAST SALE,June-16-2017,Condo/Co-op,255 Berry St #511,San Francisco,CA,94158,1225000,2,2.0,Mission Bay,1123,,2004,700,1091,687,Sold,,,http://www.redfin.com/CA/San-Francisco/255-Berry-St-94158/unit-511/home/1048025,San Francisco MLS,458658,N,Y,37.7741864,-122.3947434
