SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-27-2018,Condo/Co-op,217 Divisadero St,San Francisco,CA,94117,1695000,2,2.0,Haight Ashbury,1155,,1900,232,1468,,Sold,,,http://www.redfin.com/CA/San-Francisco/217-Divisadero-St-94117/home/1659886,San Francisco MLS,476030,N,Y,37.770604,-122.437226
PAST SALE,July-6-2018,Condo/Co-op,1701 Grove St #4,San Francisco,CA,94117,940000,2,1.0,North Panhandle,,,1913,315,,383,Sold,,,http://www.redfin.com/CA/San-Francisco/1701-Grove-94117/unit-4/home/148058897,San Francisco MLS,471743,N,Y,37.774913,-122.444766
PAST SALE,September-28-2018,Condo/Co-op,350 Broderick St #326,San Francisco,CA,94117,1300000,2,2.0,North Panhandle,949,,2007,231,1370,426,Sold,,,http://www.redfin.com/CA/San-Francisco/350-Broderick-St-94117/unit-326/home/12402421,San Francisco MLS,476903,N,Y,37.7734397,-122.4387558
PAST SALE,November-6-2018,Condo/Co-op,650 Clayton St,San Francisco,CA,94117,1375000,2,2.0,Haight Ashbury,1660,,1904,192,828,325,Sold,,,http://www.redfin.com/CA/San-Francisco/650-Clayton-St-94117/home/1618587,San Francisco MLS,476416,N,Y,37.769216,-122.448183
PAST SALE,,Condo/Co-op,51 Alpine Ter,San Francisco,CA,94117,900000,2,1.0,,,,1904,,,,,,,http://www.redfin.com/CA/San-Francisco/51-Alpine-Ter-94117/home/144063691,,,N,Y,37.7696549,-122.4374455
PAST SALE,May-30-2018,Condo/Co-op,339 Carl St,San Francisco,CA,94117,1625000,2,1.0,Parnassus/Ashbury Heights,,,,352,,267,Sold,,,http://www.redfin.com/CA/San-Francisco/339-Carl-St-94117/home/40138426,San Francisco MLS,470792,N,Y,37.7650457,-122.455105
PAST SALE,April-13-2018,Condo/Co-op,267-271 Hermann St #267,San Francisco,CA,94117,875000,2,1.0,Hayes Valley,,,1900,399,,350,Sold,,,http://www.redfin.com/CA/San-Francisco/267-Hermann-St-94117/unit-267/home/144958910,San Francisco MLS,467798,N,Y,37.770106,-122.429491
PAST SALE,October-6-2017,Condo/Co-op,52 Alpine Ter #2,San Francisco,CA,94117,1720000,2,2.0,Buena Vista Park,,,2014,588,,259,Sold,,,http://www.redfin.com/CA/San-Francisco/52-Alpine-Ter-94117/unit-2/home/56796650,San Francisco MLS,461982,N,Y,37.7696257,-122.4379602
PAST SALE,April-6-2018,Condo/Co-op,988 Fulton St #314,San Francisco,CA,94117,1150000,2,2.0,Western Addition,932,,1999,406,1234,477,Sold,,,http://www.redfin.com/CA/San-Francisco/988-Fulton-St-94117/unit-314/home/22854523,San Francisco MLS,467655,N,Y,37.778036,-122.4325115
PAST SALE,November-16-2018,Condo/Co-op,142 Beulah St,San Francisco,CA,94117,932419,2,1.0,Parnassus/Ashbury Heights,977,,1909,182,954,262,Sold,,,http://www.redfin.com/CA/San-Francisco/142-Beulah-St-94117/home/28890211,San Francisco MLS,477121,N,Y,37.7676128,-122.4523129
PAST SALE,August-7-2017,Condo/Co-op,417 Ashbury St,San Francisco,CA,94117,1475000,2,1.0,Haight Ashbury,1352,,1947,648,1091,,Sold,,,http://www.redfin.com/CA/San-Francisco/417-Ashbury-St-94117/home/1458823,San Francisco MLS,459251,N,Y,37.771558,-122.447424
PAST SALE,August-31-2018,Condo/Co-op,262 Downey St,San Francisco,CA,94117,1200000,2,2.0,Buena Vista Park,,,1928,259,,139,Sold,,,http://www.redfin.com/CA/San-Francisco/262-Downey-St-94117/home/143842638,San Francisco MLS,473416,N,Y,37.7642483,-122.4465049
PAST SALE,April-19-2019,Condo/Co-op,568 Belvedere St,San Francisco,CA,94117,1601250,2,1.5,San Francisco,1519,,1924,28,1054,250,Sold,,,http://www.redfin.com/CA/San-Francisco/568-Belvedere-St-94117/home/854080,Bridge MLS,40859982,N,Y,37.762381,-122.447591
PAST SALE,July-17-2018,Condo/Co-op,1982 Hayes St,San Francisco,CA,94117,1260000,2,1.0,North Panhandle,1160,,1908,304,1086,270,Sold,,,http://www.redfin.com/CA/San-Francisco/1982-Hayes-St-94117/home/69371360,San Francisco MLS,472087,N,Y,37.7737557,-122.4490273
PAST SALE,April-26-2019,Condo/Co-op,1851 Hayes St,San Francisco,CA,94117,1450000,2,1.0,North Panhandle,1236,,,21,1173,167,Sold,,,http://www.redfin.com/CA/San-Francisco/1851-Hayes-St-94117/home/1915596,San Francisco MLS,482949,N,Y,37.773611,-122.446951
PAST SALE,May-23-2017,Condo/Co-op,1118 Fell St #2,SAN FRANCISCO,CA,94117,710000,2,1.0,SAN FRANCISCO,2940,2500,1904,724,241,100,Sold,,,http://www.redfin.com/CA/San-Francisco/1118-Fell-St-94117/unit-2/home/108571056,MLSListings,ML81627054,N,Y,37.774449,-122.436405
PAST SALE,September-18-2017,Condo/Co-op,567 Page St,San Francisco,CA,94117,1445000,2,1.0,Hayes Valley,1213,,1900,606,1191,351,Sold,,,http://www.redfin.com/CA/San-Francisco/567-Page-St-94117/home/1771604,San Francisco MLS,458543,N,Y,37.7728585,-122.4300476
PAST SALE,August-31-2017,Condo/Co-op,620-622 Baker St #3,San Francisco,CA,94117,1075000,2,1.5,North Panhandle,,,1900,624,,336,Sold,,,http://www.redfin.com/CA/San-Francisco/620-Baker-St-94117/unit-3/home/1443939,San Francisco MLS,459338,N,Y,37.7769129,-122.4412403
PAST SALE,April-9-2018,Condo/Co-op,717 Clayton St,San Francisco,CA,94117,1555000,2,1.0,Haight Ashbury,1175,,1907,403,1323,,Sold,,,http://www.redfin.com/CA/San-Francisco/717-Clayton-St-94117/home/17305571,San Francisco MLS,467815,N,Y,37.7684152,-122.4485484
PAST SALE,,Condo/Co-op,798 Stanyan St #6,San Francisco,CA,94117,1560000,2,2.0,,,,2001,,,,,,,http://www.redfin.com/CA/San-Francisco/798-Stanyan-St-94117/unit-6/home/1513582,,,N,Y,37.76753,-122.4529586
PAST SALE,November-28-2018,Condo/Co-op,1708 Fell St #3,San Francisco,CA,94117,1300000,2,1.0,North Panhandle,,,1989,170,,200,Sold,,,http://www.redfin.com/CA/San-Francisco/1708-Fell-St-94117/unit-3/home/1507752,San Francisco MLS,476945,N,Y,37.7731192,-122.4463152
PAST SALE,November-28-2018,Condo/Co-op,941 Stanyan St,San Francisco,CA,94117,1615000,2,2.0,Parnassus/Ashbury Heights,1378,,1907,170,1172,,Sold,,,http://www.redfin.com/CA/San-Francisco/941-Stanyan-St-94117/home/69371295,San Francisco MLS,478107,N,Y,37.7658189,-122.4529639
PAST SALE,November-22-2017,Condo/Co-op,260 Downey St,San Francisco,CA,94117,1200000,2,2.0,Buena Vista Park,,,1907,541,,,Sold,,,http://www.redfin.com/CA/San-Francisco/260-Downey-St-94117/home/143819785,San Francisco MLS,462513,N,Y,37.7644195,-122.4464717
PAST SALE,July-18-2018,Condo/Co-op,1756 Grove St,San Francisco,CA,94117,1600000,2,2.0,North Panhandle,1559,,1920,303,1026,350,Sold,,,http://www.redfin.com/CA/San-Francisco/1756-Grove-St-94117/home/28890204,San Francisco MLS,471821,N,Y,37.7751646,-122.4455583
PAST SALE,November-16-2017,Condo/Co-op,264 Downey St,San Francisco,CA,94117,1210000,2,2.0,Buena Vista Park,,,1907,547,,,Sold,,,http://www.redfin.com/CA/San-Francisco/264-Downey-St-94117/home/148069276,San Francisco MLS,462515,N,Y,37.7640811,-122.4464716
PAST SALE,December-13-2018,Condo/Co-op,51 Downey St,San Francisco,CA,94117,1310000,2,1.0,Haight Ashbury,,,1908,155,,400,Sold,,,http://www.redfin.com/CA/San-Francisco/51-Downey-St-94117/home/601078,San Francisco MLS,477712,N,Y,37.7680457,-122.4475422
PAST SALE,December-31-2018,Condo/Co-op,1141 Cole St,San Francisco,CA,94117,1650000,2,2.0,Parnassus/Ashbury Heights,1240,,,137,1331,500,Sold,,,http://www.redfin.com/CA/San-Francisco/1141-Cole-St-94117/home/602110,San Francisco MLS,476835,N,Y,37.7633991,-122.4497755
PAST SALE,January-10-2019,Condo/Co-op,1335 Willard St,San Francisco,CA,94117,1235000,2,1.0,Parnassus/Ashbury Heights,1073,,1922,127,1151,250,Sold,,,http://www.redfin.com/CA/San-Francisco/1335-Willard-St-94117/home/1977855,San Francisco MLS,479843,N,Y,37.764672,-122.454584
PAST SALE,February-26-2019,Condo/Co-op,1701 Grove St #6,San Francisco,CA,94117,995000,2,1.0,North Panhandle,,,1913,80,,383,Sold,,,http://www.redfin.com/CA/San-Francisco/1701-Grove-94117/unit-6/home/148061434,San Francisco MLS,479733,N,Y,37.774933,-122.444756
PAST SALE,March-13-2019,Condo/Co-op,1673 Page St,San Francisco,CA,94117,1460000,2,1.5,Haight Ashbury,1429,,1901,65,1022,300,Sold,,,http://www.redfin.com/CA/San-Francisco/1673-Page-St-94117/home/40625790,San Francisco MLS,480756,N,Y,37.770645,-122.448281
PAST SALE,March-15-2019,Condo/Co-op,955 Clayton St #4,San Francisco,CA,94117,1655000,2,1.0,Buena Vista Park,1390,,,63,1191,374,Sold,,,http://www.redfin.com/CA/San-Francisco/955-Clayton-St-94117/unit-4/home/1804730,San Francisco MLS,480292,N,Y,37.7642976,-122.4476061
PAST SALE,March-22-2019,Condo/Co-op,1702 Fell St #2,San Francisco,CA,94117,1455000,2,2.0,North Panhandle,1373,,1989,56,1060,395,Sold,,,http://www.redfin.com/CA/San-Francisco/1702-Fell-St-94117/unit-2/home/980542,San Francisco MLS,480526,N,Y,37.7731365,-122.4461793
PAST SALE,May-6-2019,Condo/Co-op,553 Frederick St #301,San Francisco,CA,94117,1235000,2,2.0,Parnassus/Ashbury Heights,922,,1982,11,1339,310,Sold,,,http://www.redfin.com/CA/San-Francisco/553-Frederick-St-94117/unit-301/home/1172539,San Francisco MLS,483875,N,Y,37.7659855,-122.4537596
PAST SALE,August-11-2017,Condo/Co-op,36 Alma St,San Francisco,CA,94117,1690000,2,2.0,Parnassus/Ashbury Heights,1415,,1912,644,1194,125,Sold,,,http://www.redfin.com/CA/San-Francisco/36-Alma-St-94117/unit-A/home/602099,San Francisco MLS,460372,N,Y,37.7634849,-122.4487409
PAST SALE,,Condo/Co-op,230 Grattan St #3,San Francisco,CA,94117,,,,,,,,,,,Sold,,,http://www.redfin.com/CA/San-Francisco/230-Grattan-St-94117/unit-3/home/148072248,San Francisco MLS,,N,Y,37.76402,-122.451665
PAST SALE,May-24-2017,Condo/Co-op,115 Parnassus Ave,San Francisco,CA,94117,1450000,2,1.0,Parnassus/Ashbury Heights,1208,,1922,723,1200,300,Sold,,,http://www.redfin.com/CA/San-Francisco/115-Parnassus-Ave-94117/home/2010343,San Francisco MLS,457916,N,Y,37.7646197,-122.4503288
PAST SALE,July-26-2018,Condo/Co-op,1217 Cole St,San Francisco,CA,94117,1500000,2,1.0,Parnassus/Ashbury Heights,1020,,1908,295,1471,275,Sold,,,http://www.redfin.com/CA/San-Francisco/1217-Cole-St-94117/home/1109949,San Francisco MLS,471699,N,Y,37.762924,-122.449673
PAST SALE,December-29-2017,Condo/Co-op,1539 Shrader St,San Francisco,CA,94117,1590000,2,1.0,Parnassus/Ashbury Heights,1295,,1920,504,1228,200,Sold,,,http://www.redfin.com/CA/San-Francisco/1539-Shrader-St-94117/home/602889,San Francisco MLS,465348,N,Y,37.7608147,-122.4505812
PAST SALE,September-26-2018,Condo/Co-op,75 Carl St,San Francisco,CA,94117,1285000,2,1.0,Parnassus/Ashbury Heights,1490,,1909,233,862,,Sold,,,http://www.redfin.com/CA/San-Francisco/75-Carl-St-94117/home/146428108,San Francisco MLS,473737,N,Y,37.7657517,-122.4493114
PAST SALE,October-5-2018,Condo/Co-op,1373 Fulton St,San Francisco,CA,94117,960000,2,1.0,North Panhandle,,,1900,224,,325,Sold,,,http://www.redfin.com/CA/San-Francisco/1373-Fulton-St-94117/home/12402080,San Francisco MLS,475502,N,Y,37.7765289,-122.4393502
PAST SALE,December-12-2017,Condo/Co-op,1569 Grove,San Francisco,CA,94117,1353200,2,2.0,North Panhandle,,,1906,521,,295,Sold,,,http://www.redfin.com/CA/San-Francisco/1569-Grove-St-94117/home/122548171,San Francisco MLS,458794,N,Y,37.7752788,-122.4424386
PAST SALE,March-16-2018,Condo/Co-op,574 Waller St,San Francisco,CA,94114,1650000,2,1.0,Hayes Valley,1117,,1900,427,1477,388,Sold,,,http://www.redfin.com/CA/San-Francisco/574-Waller-St-94117/home/1288738,San Francisco MLS,467632,N,Y,37.7709324,-122.4333039
PAST SALE,November-22-2017,Condo/Co-op,560 Haight St #208,San Francisco,CA,94117,1800000,2,2.0,Hayes Valley,1750,,2001,541,1029,751,Sold,,,http://www.redfin.com/CA/San-Francisco/560-Haight-St-94117/unit-208/home/855717,San Francisco MLS,464099,N,Y,37.7723976,-122.4313883
PAST SALE,November-14-2017,Condo/Co-op,715 Page St,San Francisco,CA,94117,1550000,2,2.0,Hayes Valley,1254,,1912,549,1236,470,Sold,,,http://www.redfin.com/CA/San-Francisco/715-Page-St-94117/home/12402527,San Francisco MLS,463527,N,Y,37.772567,-122.432674
PAST SALE,May-18-2018,Condo/Co-op,1077 Page St,San Francisco,CA,94117,1600000,2,1.0,Haight Ashbury,1217,,,364,1315,200,Sold,,,http://www.redfin.com/CA/San-Francisco/1077-Page-St-94117/home/2006614,San Francisco MLS,469813,N,Y,37.771835,-122.438414
PAST SALE,September-7-2017,Condo/Co-op,700 Fell St #6,San Francisco,CA,94117,1350000,2,2.0,Alamo Square,1042,,,617,1296,450,Sold,,,http://www.redfin.com/CA/San-Francisco/700-Fell-St-94117/unit-6/home/1832395,San Francisco MLS,460731,N,Y,37.7753322,-122.4296315
PAST SALE,November-2-2018,Condo/Co-op,1498 Willard St,San Francisco,CA,94127,1650000,2,1.0,Parnassus/Ashbury Heights,1575,,1934,196,1048,,Sold,,,http://www.redfin.com/CA/San-Francisco/1498-Willard-St-94117/home/12309630,San Francisco MLS,476414,N,Y,37.7626763,-122.4538934
PAST SALE,July-27-2018,Condo/Co-op,1826 Page St,San Francisco,CA,94117,1500000,2,2.0,Haight Ashbury,1400,,1900,294,1071,369,Sold,,,http://www.redfin.com/CA/San-Francisco/1826-Page-St-94117/home/1356117,San Francisco MLS,471170,N,Y,37.770733,-122.450991
PAST SALE,October-15-2018,Condo/Co-op,1160 Stanyan St,San Francisco,CA,94117,1500000,2,1.5,Parnassus/Ashbury Heights,1125,,1909,214,1333,178,Sold,,,http://www.redfin.com/CA/San-Francisco/1160-Stanyan-St-94117/home/28939093,San Francisco MLS,476079,N,Y,37.763146,-122.451992
PAST SALE,December-19-2018,Condo/Co-op,1930 Hayes St #3,San Francisco,CA,94117,1100000,2,1.5,North Panhandle,859,,1980,149,1281,250,Sold,,,http://www.redfin.com/CA/San-Francisco/1930-Hayes-St-94117/unit-3/home/1826313,San Francisco MLS,479694,N,Y,37.7739379,-122.4483507
PAST SALE,September-14-2018,Condo/Co-op,926 Grove St #6,SAN FRANCISCO,CA,94117,1394000,2,1.5,SAN FRANCISCO,1130,8619,2004,245,1234,534,Sold,,,http://www.redfin.com/CA/San-Francisco/926-Grove-St-94117/unit-6/home/1399575,MLSListings,ML81719391,N,Y,37.7769387,-122.4321459
PAST SALE,August-3-2017,Condo/Co-op,351 Waller St,San Francisco,CA,94117,1675000,2,1.5,Hayes Valley,1724,,1906,652,972,,Sold,,,http://www.redfin.com/CA/San-Francisco/351-Waller-St-94117/home/17306741,San Francisco MLS,460385,N,Y,37.771093,-122.429445
PAST SALE,,Condo/Co-op,52 Alpine Ter #1,San Francisco,CA,94117,1601000,2,2.0,,,,2014,,,,,,,http://www.redfin.com/CA/San-Francisco/52-Alpine-Ter-94117/unit-1/home/109687076,,,N,Y,37.7696257,-122.4379602
PAST SALE,May-23-2017,Condo/Co-op,355 Buena Vista Ave Unit 512W,San Francisco,CA,94117,1025000,2,2.0,Buena Vista Park,1030,,1986,724,995,759,Sold,,,http://www.redfin.com/CA/San-Francisco/355-Buena-Vista-Ave-E-94117/unit-512W/home/113433063,San Francisco MLS,455716,N,Y,37.7671808,-122.4401329
PAST SALE,July-10-2018,Condo/Co-op,1057 Haight St,San Francisco,CA,94117,1320000,2,2.0,Haight Ashbury,,,1965,311,,210,Sold,,,http://www.redfin.com/CA/San-Francisco/1057-Haight-St-94117/home/1967458,San Francisco MLS,471901,N,Y,37.7707739,-122.4395244
PAST SALE,March-23-2018,Condo/Co-op,1667 Grove St,San Francisco,CA,94117,1500000,2,1.25,North Panhandle,1260,,1900,420,1190,317,Sold,,,http://www.redfin.com/CA/San-Francisco/1667-Grove-St-94117/home/1988780,San Francisco MLS,468923,N,Y,37.7750856,-122.4440036
PAST SALE,August-10-2018,Condo/Co-op,1 Baker St Unit 6C,San Francisco,CA,94117,1510000,2,2.0,Haight Ashbury,1337,,1982,280,1129,790,Sold,,,http://www.redfin.com/CA/San-Francisco/1-Baker-St-94117/unit-6C/home/1163029,San Francisco MLS,472979,N,Y,37.770968,-122.4407319
PAST SALE,February-23-2018,Condo/Co-op,138 Scott St,San Francisco,CA,94117,1600000,2,2.0,Hayes Valley,1604,,1900,448,998,,Sold,,,http://www.redfin.com/CA/San-Francisco/138-Scott-St-94117/home/1515021,San Francisco MLS,466620,N,Y,37.7711186,-122.4352059
PAST SALE,October-12-2017,Condo/Co-op,263 Central Ave,San Francisco,CA,94117,1175000,2,1.25,Haight Ashbury,1621,,1908,582,725,394,Sold,,,http://www.redfin.com/CA/San-Francisco/263-Central-Ave-94117/home/2033359,San Francisco MLS,462722,N,Y,37.7720961,-122.4441792
PAST SALE,,Condo/Co-op,135 Buena Vista Ave E #2,San Francisco,CA,94117,1180000,2,1.0,,,,1908,,,,,,,http://www.redfin.com/CA/San-Francisco/135-Buena-Vista-Ave-E-94117/unit-2/home/35604158,,,N,Y,37.7697388,-122.4384572
PAST SALE,December-18-2018,Condo/Co-op,335 Pierce St,San Francisco,CA,94117,1595000,2,2.0,Hayes Valley,1200,,1895,150,1329,200,Sold,,,http://www.redfin.com/CA/San-Francisco/335-Pierce-St-94117/home/1096899,San Francisco MLS,478420,N,Y,37.773116,-122.434328
